,id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_phone_verification,require_guest_profile_picture,requires_license,reviews_per_month
1900,9615941,100%,100%,f,2.0,Genesee,47.56037010123242,-122.3930383047998,House,Private room,2,1.0,1.0,Real Bed,49.00,200.00,15.00,1,15.00,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.0
1901,8631419,100%,100%,f,2.0,Genesee,47.56725798913214,-122.38221291496008,House,Entire home/apt,7,2.5,3.0,Real Bed,180.00,2500.00,10.00,1,0.00,2,365,3,93.0,10.0,8.0,10.0,10.0,10.0,9.0,f,flexible,f,f,f,2.43
1902,8919070,100%,100%,f,1.0,Genesee,47.56137397094919,-122.3884382372952,Apartment,Shared room,2,1.0,1.0,Pull-out Sofa,30.00,,,1,0.00,1,3,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.64
1903,7836953,100%,100%,f,1.0,Genesee,47.561646250293464,-122.39707259929372,House,Entire home/apt,7,1.5,4.0,Real Bed,250.00,150.00,100.00,1,0.00,4,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.86
1904,3281072,100%,100%,t,1.0,Genesee,47.566962904387786,-122.38337757721405,House,Entire home/apt,3,1.0,2.0,Real Bed,150.00,,75.00,1,0.00,2,30,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.12
1905,10252110,,,f,1.0,Genesee,47.564949944919526,-122.39797690201249,House,Entire home/apt,8,3.5,4.0,Real Bed,375.00,350.00,150.00,1,25.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1906,5958674,100%,100%,f,4.0,Genesee,47.567048161348964,-122.38615064740736,House,Private room,2,1.0,1.0,Real Bed,56.00,,,2,10.00,2,7,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,2.34
1907,8307502,100%,100%,f,2.0,Genesee,47.56830072616979,-122.3760300131968,House,Entire home/apt,6,2.5,3.0,Real Bed,300.00,350.00,175.00,1,0.00,1,1125,6,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.82
1908,5958194,100%,100%,f,4.0,Genesee,47.56722692276702,-122.38508567294943,House,Private room,1,1.0,1.0,Real Bed,45.00,,,1,0.00,2,7,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,3.15
1909,4121334,100%,100%,t,1.0,Genesee,47.56401857889343,-122.38885558598378,House,Entire home/apt,4,1.5,2.0,Real Bed,110.00,,30.00,2,10.00,1,180,9,98.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,1.06
1910,598023,,,f,1.0,Genesee,47.562801177768314,-122.3870543160037,House,Private room,1,1.0,1.0,Real Bed,99.00,150.00,30.00,1,0.00,3,30,8,98.0,9.0,10.0,10.0,10.0,10.0,9.0,f,strict,t,t,f,0.27
1911,6958603,100%,100%,t,5.0,Interbay,47.63972335767088,-122.3764220776374,House,Private room,2,1.0,1.0,Real Bed,53.00,150.00,25.00,1,0.00,2,7,26,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,t,t,f,4.36
1912,7390195,100%,,f,1.0,Interbay,47.6357729368541,-122.38861928749252,Apartment,Private room,2,1.0,1.0,Real Bed,75.00,300.00,10.00,1,5.00,2,1125,9,100.0,9.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,f,1.68
1913,4271174,100%,100%,f,1.0,Interbay,47.6370797091929,-122.38617913336945,House,Private room,2,1.0,1.0,Real Bed,75.00,,10.00,1,10.00,1,1125,30,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,f,f,f,3.91
1914,3237501,100%,,f,1.0,Interbay,47.635023277993355,-122.3896954585665,House,Private room,1,2.5,1.0,Real Bed,90.00,,,1,0.00,4,1125,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.78
1915,6438013,100%,100%,f,1.0,Interbay,47.63288520520258,-122.37716974022369,Loft,Entire home/apt,2,1.0,1.0,Real Bed,69.00,,21.00,1,0.00,1,1125,3,93.0,10.0,10.0,10.0,10.0,9.0,10.0,t,moderate,f,f,f,3.0
1916,10309898,,,f,1.0,Interbay,47.64738253593482,-122.37804928184484,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,250.00,,,1,0.00,2,7,0,,,,,,,,f,moderate,f,f,f,
1917,2134911,100%,,f,3.0,Interbay,47.66118596650386,-122.38534417643892,Boat,Private room,1,1.0,1.0,Real Bed,95.00,,20.00,1,0.00,2,16,5,92.0,9.0,9.0,7.0,9.0,8.0,10.0,f,strict,t,t,f,0.27
1918,5002964,100%,100%,f,1.0,Interbay,47.65006231949153,-122.37738430765093,Apartment,Private room,2,1.0,1.0,Real Bed,50.00,,,1,0.00,1,3,1,80.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.0
1919,6780615,98%,100%,t,6.0,Interbay,47.639200283225534,-122.38661556538368,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,150.00,100.00,40.00,2,0.00,2,90,12,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,t,t,f,2.05
1920,2586642,100%,,f,2.0,Interbay,47.64236194980898,-122.3775093333712,House,Entire home/apt,4,1.0,2.0,Real Bed,150.00,500.00,75.00,2,15.00,2,1125,22,89.0,9.0,9.0,10.0,9.0,8.0,9.0,f,strict,f,f,f,1.15
1921,9490093,100%,100%,f,1.0,Interbay,47.638342727287856,-122.3861921219981,Condominium,Entire home/apt,2,1.0,1.0,Real Bed,150.00,100.00,,1,0.00,1,1125,0,,,,,,,,f,moderate,f,f,f,
1922,1815472,99%,100%,f,7.0,Industrial District,47.59577199931983,-122.32731604506915,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,150.00,200.00,,1,0.00,1,1125,75,89.0,9.0,9.0,9.0,9.0,8.0,9.0,f,strict,f,f,f,3.02
1923,8566475,100%,100%,f,1.0,Industrial District,47.5597785590347,-122.32360314028223,Loft,Shared room,4,1.0,1.0,Real Bed,25.00,,,1,15.00,1,2,0,,,,,,,,f,flexible,f,f,f,
1924,10205366,,,f,1.0,Industrial District,47.58000693200782,-122.32662822547312,Camper/RV,Entire home/apt,4,0.0,2.0,Real Bed,265.00,,,1,0.00,1,1125,0,,,,,,,,f,strict,f,f,f,
1925,2919571,100%,,f,1.0,Industrial District,47.577589643757804,-122.31956561639572,Loft,Entire home/apt,4,1.0,3.0,Real Bed,320.00,,,3,40.00,3,1125,2,90.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,0.12
1926,1484651,100%,100%,f,1.0,Industrial District,47.57668747621031,-122.32192824617049,Other,Private room,4,2.5,2.0,Real Bed,150.00,,,3,0.00,1,1125,49,93.0,9.0,9.0,10.0,10.0,8.0,9.0,f,flexible,f,f,f,1.86
1927,6327506,100%,100%,t,1.0,Mid-Beacon Hill,47.554272310523004,-122.31264866734779,Townhouse,Entire home/apt,2,1.0,1.0,Real Bed,65.00,150.00,30.00,1,0.00,3,7,33,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,4.95
1928,3544964,100%,100%,t,2.0,Mid-Beacon Hill,47.54296367283013,-122.28904717526986,House,Private room,2,1.0,1.0,Real Bed,45.00,,,1,20.00,1,1125,28,94.0,10.0,10.0,10.0,10.0,8.0,9.0,t,strict,f,f,f,1.59
1929,7763298,94%,100%,f,5.0,Mid-Beacon Hill,47.54482778227728,-122.29962707733836,House,Private room,4,1.0,2.0,Real Bed,80.00,,,1,0.00,2,1125,20,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,4.14
1930,5873892,94%,100%,f,5.0,Mid-Beacon Hill,47.54443757841156,-122.30120029634963,House,Private room,2,1.0,1.0,Real Bed,50.00,,,1,0.00,2,1125,36,89.0,10.0,9.0,9.0,9.0,9.0,9.0,f,moderate,f,f,f,4.5
1931,41401,86%,100%,f,1.0,Mid-Beacon Hill,47.560348976779316,-122.31402319056404,House,Entire home/apt,4,1.0,2.0,Real Bed,89.00,350.00,,2,15.00,10,365,26,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,t,t,f,0.4
1932,6646985,100%,100%,f,5.0,Mid-Beacon Hill,47.56082164187593,-122.29563724620552,House,Private room,1,2.0,1.0,Real Bed,35.00,,10.00,0,0.00,1,1125,49,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,6.93
1933,3582883,100%,100%,f,5.0,Mid-Beacon Hill,47.56076941740052,-122.29431480136977,House,Private room,2,2.0,1.0,Real Bed,55.00,,10.00,1,0.00,1,1125,93,91.0,10.0,9.0,10.0,9.0,9.0,9.0,f,moderate,f,f,f,5.28
1934,6939472,100%,100%,f,5.0,Mid-Beacon Hill,47.561087487311724,-122.2961610967124,House,Private room,1,2.0,1.0,Real Bed,35.00,,10.00,0,0.00,1,1125,44,93.0,10.0,10.0,10.0,9.0,9.0,10.0,f,moderate,f,f,f,6.91
1935,4518037,100%,100%,f,2.0,Mid-Beacon Hill,47.5520095188362,-122.30586891883353,House,Private room,1,1.0,1.0,Real Bed,35.00,150.00,,1,0.00,2,1125,34,94.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,2.46
1936,3951768,100%,100%,f,3.0,Mid-Beacon Hill,47.557275103000755,-122.31334530306137,House,Entire home/apt,2,1.0,1.0,Real Bed,58.00,120.00,15.00,2,5.00,2,1125,37,89.0,9.0,9.0,9.0,10.0,8.0,9.0,f,moderate,f,f,f,2.26
1937,7007598,100%,100%,f,1.0,Mid-Beacon Hill,47.55421556294127,-122.3086033571002,House,Entire home/apt,6,2.5,3.0,Real Bed,170.00,500.00,125.00,1,0.00,2,1125,5,92.0,9.0,10.0,10.0,10.0,8.0,10.0,f,strict,f,f,f,0.93
1938,7800238,100%,100%,f,1.0,Mid-Beacon Hill,47.557082164285774,-122.30920296667824,Cabin,Entire home/apt,2,1.0,1.0,Real Bed,85.00,,,1,0.00,2,90,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,f,6.92
1939,4581256,94%,100%,f,5.0,Mid-Beacon Hill,47.54454406675028,-122.30138707021055,House,Private room,1,1.0,1.0,Real Bed,38.00,,,1,0.00,2,1125,27,89.0,10.0,10.0,9.0,9.0,9.0,9.0,f,moderate,f,f,f,2.1
1940,4163851,100%,100%,f,1.0,Mid-Beacon Hill,47.553680546513284,-122.31780503212192,House,Entire home/apt,3,2.5,2.0,Real Bed,104.00,350.00,75.00,2,10.00,3,1125,19,93.0,10.0,10.0,10.0,9.0,8.0,9.0,f,flexible,f,f,f,1.23
1941,479653,100%,100%,f,1.0,Mid-Beacon Hill,47.55560303856331,-122.30085453799316,House,Entire home/apt,10,2.0,7.0,Real Bed,150.00,200.00,175.00,6,25.00,3,365,59,93.0,10.0,9.0,10.0,10.0,9.0,10.0,t,moderate,t,t,f,1.41
1942,6647442,100%,100%,f,5.0,Mid-Beacon Hill,47.55920111525744,-122.29447913891735,House,Private room,2,2.0,1.0,Real Bed,55.00,,10.00,0,0.00,1,1125,41,93.0,9.0,10.0,10.0,9.0,9.0,9.0,f,moderate,f,f,f,6.21
1943,7247518,100%,100%,f,2.0,Mid-Beacon Hill,47.555516197423536,-122.30332317085863,House,Entire home/apt,2,1.0,1.0,Real Bed,130.00,,60.00,1,25.00,3,1125,4,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,f,f,f,0.7
1944,6831239,94%,100%,f,5.0,Mid-Beacon Hill,47.54299140336098,-122.29964812031211,House,Private room,1,1.0,1.0,Real Bed,38.00,,,1,0.00,2,100,9,91.0,9.0,10.0,9.0,9.0,9.0,10.0,f,moderate,f,f,f,1.89
1945,108765,100%,100%,t,1.0,Mid-Beacon Hill,47.552566318751964,-122.3043496442723,Cabin,Entire home/apt,2,1.0,1.0,Real Bed,122.00,,,1,0.00,2,30,35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.63
1946,8174943,67%,100%,f,1.0,Mid-Beacon Hill,47.54382833779015,-122.30276478403084,House,Private room,2,1.0,1.0,Real Bed,55.00,,,1,0.00,2,5,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.0
1947,6360895,100%,100%,t,1.0,Mid-Beacon Hill,47.55401819763596,-122.31755339608047,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,109.00,,,4,15.00,2,1125,29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,4.1
1948,6363765,97%,100%,f,9.0,Mid-Beacon Hill,47.561375761486865,-122.31741051258558,House,Entire home/apt,6,1.0,3.0,Real Bed,199.00,250.00,100.00,1,0.00,1,90,21,88.0,9.0,9.0,9.0,9.0,9.0,9.0,t,strict,f,f,f,2.79
1949,6183330,100%,100%,f,1.0,Mid-Beacon Hill,47.56583405796639,-122.31492338890787,Cabin,Entire home/apt,4,1.0,2.0,Real Bed,100.00,200.00,50.00,1,0.00,2,1125,16,95.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,f,3.29
1950,2612025,100%,100%,f,2.0,Mid-Beacon Hill,47.55219473065589,-122.30517740831007,House,Private room,2,1.0,2.0,Real Bed,45.00,150.00,15.00,1,10.00,1,1125,82,91.0,9.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,3.92
1951,7630155,100%,100%,f,1.0,Mid-Beacon Hill,47.54986937658492,-122.29254923455923,House,Private room,2,1.0,1.0,Real Bed,80.00,,25.00,2,0.00,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.49
1952,8118346,100%,100%,f,2.0,Mid-Beacon Hill,47.5553065904402,-122.30328126449386,House,Private room,1,1.0,1.0,Real Bed,80.00,,,1,0.00,3,1125,0,,,,,,,,f,flexible,f,f,f,
1953,6105021,100%,100%,f,1.0,Mid-Beacon Hill,47.54762602613064,-122.30413371806502,Loft,Entire home/apt,2,1.0,1.0,Real Bed,99.00,500.00,,1,20.00,2,1125,18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,f,3.25
1954,10299108,94%,100%,f,5.0,Mid-Beacon Hill,47.54498546288632,-122.30089926184726,House,Private room,2,1.0,1.0,Real Bed,58.00,,,1,0.00,2,1125,0,,,,,,,,f,moderate,f,f,f,
1955,6626493,100%,100%,t,1.0,Mid-Beacon Hill,47.547123593874424,-122.30139463979195,House,Entire home/apt,2,1.0,1.0,Real Bed,69.00,175.00,20.00,1,0.00,2,1125,15,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,2.39
1956,573942,100%,100%,f,5.0,Mid-Beacon Hill,47.549456111451605,-122.31657741596342,Other,Private room,2,3.0,1.0,Real Bed,65.00,100.00,10.00,1,10.00,2,60,77,95.0,9.0,9.0,9.0,9.0,9.0,9.0,f,moderate,t,t,f,1.87
1957,9314106,90%,100%,f,1.0,South Beacon Hill,47.54617149042048,-122.30809532624777,House,Private room,2,1.0,1.0,Real Bed,38.00,2000.00,,1,0.00,2,1125,0,,,,,,,,f,flexible,f,f,f,
1958,9814376,100%,,f,2.0,South Beacon Hill,47.53524505680028,-122.28486546940498,Townhouse,Private room,2,1.0,1.0,Real Bed,60.00,100.00,15.00,1,0.00,1,1125,0,,,,,,,,f,moderate,f,f,f,
1959,9564093,100%,100%,f,1.0,South Beacon Hill,47.53280313798705,-122.28915035933059,House,Entire home/apt,2,1.0,1.0,Real Bed,60.00,,10.00,1,15.00,1,1125,3,87.0,10.0,9.0,10.0,10.0,8.0,9.0,t,moderate,f,f,f,3.0
1960,1652107,97%,100%,f,9.0,South Beacon Hill,47.52566156471516,-122.28115550459421,House,Entire home/apt,8,1.0,3.0,Real Bed,175.00,250.00,100.00,7,40.00,1,90,56,92.0,9.0,9.0,10.0,10.0,8.0,9.0,f,strict,f,f,f,2.07
1961,609252,100%,,f,2.0,Greenwood,47.69861296484062,-122.36344237960225,House,Private room,4,,,Real Bed,280.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1962,942490,100%,100%,f,1.0,Greenwood,47.689317739514095,-122.36513551796608,House,Private room,5,1.0,2.0,Real Bed,80.00,,,2,20.00,2,7,74,86.0,9.0,9.0,10.0,9.0,9.0,9.0,f,moderate,f,f,f,2.19
1963,8653722,100%,100%,f,1.0,Greenwood,47.69820987218864,-122.36171942587809,House,Entire home/apt,2,1.0,1.0,Real Bed,85.00,150.00,50.00,0,0.00,2,1125,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,1.72
1964,7562591,,,f,1.0,Greenwood,47.69444400372631,-122.34659410569202,House,Entire home/apt,6,2.0,4.0,Real Bed,215.00,400.00,160.00,1,0.00,5,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.25
1965,9636238,100%,100%,f,1.0,Greenwood,47.690222004285715,-122.35437120501152,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,120.00,,,1,0.00,1,1125,0,,,,,,,,t,flexible,f,f,f,
1966,823989,90%,100%,f,1.0,Greenwood,47.704848490043105,-122.3448873954637,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,105.00,200.00,30.00,1,0.00,3,365,55,92.0,9.0,9.0,9.0,9.0,8.0,9.0,f,strict,f,f,f,1.51
1967,7596934,100%,100%,f,1.0,Greenwood,47.686443235757025,-122.35004730895551,Bungalow,Entire home/apt,2,1.0,1.0,Real Bed,90.00,,50.00,1,0.00,1,1125,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,0.84
1968,6832592,100%,100%,f,1.0,Greenwood,47.68438656609459,-122.36086979269469,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,125.00,500.00,99.00,4,20.00,2,1125,15,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,2.57
1969,3922853,100%,100%,t,3.0,Greenwood,47.69457430757432,-122.35795935350927,House,Entire home/apt,4,1.0,2.0,Real Bed,105.00,100.00,75.00,2,0.00,1,90,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.06
1970,9475641,100%,100%,t,1.0,Greenwood,47.702909801142454,-122.36187337172962,House,Entire home/apt,6,2.5,3.0,Real Bed,98.00,500.00,40.00,4,10.00,13,183,0,,,,,,,,f,flexible,f,f,f,
1971,8718936,88%,100%,f,3.0,Greenwood,47.703412385409,-122.35480304957758,House,Private room,1,1.0,1.0,Real Bed,44.00,300.00,100.00,1,0.00,1,1125,0,,,,,,,,t,strict,f,f,f,
1972,9075558,100%,100%,f,1.0,Greenwood,47.70048323654476,-122.34656223149315,House,Private room,2,1.0,1.0,Real Bed,34.00,,,2,0.00,1,1125,6,57.0,6.0,5.0,8.0,9.0,8.0,7.0,f,moderate,f,f,f,2.95
1973,671828,90%,100%,f,2.0,Greenwood,47.69109348570525,-122.36464002063313,House,Private room,1,2.5,1.0,Real Bed,50.00,500.00,,1,10.00,5,365,0,,,,,,,,f,moderate,f,f,f,
1974,6660186,100%,100%,t,1.0,Greenwood,47.689268637808965,-122.35414043748622,House,Entire home/apt,2,1.5,1.0,Real Bed,85.00,100.00,35.00,2,20.00,2,29,16,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,2.31
1975,716829,100%,100%,f,4.0,Greenwood,47.699419381004724,-122.34831249572245,Chalet,Private room,1,,1.0,Real Bed,62.00,,25.00,1,20.00,1,1125,1,71.0,10.0,6.0,6.0,4.0,8.0,8.0,f,flexible,f,f,f,0.03
1976,3916050,92%,100%,f,2.0,Greenwood,47.694307642528116,-122.34673550930927,House,Private room,1,1.0,1.0,Real Bed,49.00,,,1,0.00,1,1125,39,86.0,9.0,8.0,9.0,9.0,9.0,8.0,t,moderate,f,f,f,2.35
1977,2187906,100%,100%,f,2.0,Greenwood,47.69461915650809,-122.36063570209886,House,Private room,2,0.5,1.0,Real Bed,50.00,,,1,5.00,1,5,21,93.0,10.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,f,0.96
1978,9091301,80%,100%,f,1.0,Greenwood,47.69684140871068,-122.349080474568,House,Private room,2,1.0,1.0,Real Bed,50.00,,,1,0.00,1,1125,3,87.0,9.0,10.0,10.0,10.0,9.0,9.0,f,flexible,f,f,f,1.3
1979,9048584,100%,100%,f,4.0,Greenwood,47.69835880468836,-122.34948846083786,House,Private room,2,1.0,1.0,Real Bed,70.00,,20.00,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1980,7382368,,,f,1.0,Greenwood,47.69490400157653,-122.36106279761492,House,Private room,2,1.0,1.0,Real Bed,40.00,,,1,10.00,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,0.32
1981,5278993,,,f,1.0,Greenwood,47.69239391344844,-122.35325289784844,Apartment,Private room,2,1.0,1.0,Real Bed,40.00,,,1,0.00,1,1125,1,100.0,,,,,,,f,flexible,f,f,f,0.09
1982,8717758,88%,100%,f,3.0,Greenwood,47.703918837951505,-122.3544290990173,House,Private room,1,1.0,1.0,Real Bed,38.00,300.00,50.00,1,0.00,1,1125,0,,,,,,,,t,strict,f,f,f,
1983,10299195,,,f,1.0,Greenwood,47.701866610589796,-122.34523645967018,House,Private room,1,1.0,1.0,Real Bed,26.00,,5.00,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1984,7064681,100%,100%,f,2.0,Greenwood,47.693145745394474,-122.36225882928758,Tent,Shared room,2,1.0,2.0,Real Bed,25.00,,,1,10.00,1,1125,4,90.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,0.71
1985,1935439,100%,100%,f,1.0,Greenwood,47.70329901188529,-122.36073241526356,House,Private room,2,2.0,1.0,Futon,49.00,400.00,30.00,1,10.00,2,1125,3,80.0,10.0,8.0,8.0,7.0,10.0,9.0,f,moderate,f,f,f,0.16
1986,5931372,100%,100%,f,2.0,Greenwood,47.704281863582494,-122.34621809778736,House,Entire home/apt,6,1.5,3.0,Real Bed,129.00,,35.00,2,8.00,1,1125,12,80.0,9.0,8.0,9.0,9.0,8.0,9.0,f,strict,f,f,f,1.37
1987,1984692,,,f,1.0,Greenwood,47.68638396873183,-122.34510622901337,House,Entire home/apt,5,2.0,2.0,Real Bed,175.00,250.00,80.00,1,0.00,2,20,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,0.27
1988,4360604,100%,100%,t,3.0,Greenwood,47.69400198698333,-122.35995318770064,House,Private room,2,1.0,2.0,Real Bed,42.00,100.00,25.00,0,0.00,1,30,16,95.0,9.0,9.0,10.0,10.0,9.0,10.0,f,flexible,f,f,f,1.67
1989,9712348,,,f,1.0,Greenwood,47.69510632603678,-122.34961633790256,House,Entire home/apt,4,1.5,2.0,Real Bed,126.00,100.00,100.00,1,0.00,2,1125,0,,,,,,,,f,strict,f,f,f,
1990,7151107,100%,100%,f,1.0,Greenwood,47.68396502676616,-122.35792529073177,House,Entire home/apt,6,3.5,3.0,Real Bed,299.00,100.00,100.00,4,0.00,1,1125,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.92
1991,7935437,67%,100%,f,1.0,Greenwood,47.69874400289459,-122.34834691812344,House,Private room,5,1.0,2.0,Real Bed,99.00,,40.00,1,0.00,2,1125,3,100.0,10.0,10.0,9.0,10.0,9.0,10.0,t,flexible,f,f,f,0.75
1992,6364753,100%,100%,f,1.0,Greenwood,47.691250462217,-122.36117756769093,House,Entire home/apt,4,1.5,2.0,Real Bed,175.00,,100.00,1,0.00,4,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.6
1993,7952032,,,f,1.0,Greenwood,47.691076905118074,-122.35644791543123,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,125.00,150.00,35.00,2,15.00,2,10,0,,,,,,,,f,moderate,f,f,f,
1994,6166307,100%,100%,t,1.0,Greenwood,47.69251163716577,-122.36466227640007,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,120.00,200.00,50.00,3,50.00,1,30,21,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,f,2.68
1995,3282760,,,f,1.0,Greenwood,47.688059798101136,-122.35201683202948,House,Private room,2,1.0,1.0,Futon,42.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1996,6411259,100%,100%,t,1.0,Greenwood,47.68554794933068,-122.35142135168142,House,Private room,2,1.0,1.0,Real Bed,56.00,,25.00,1,0.00,2,1125,31,94.0,9.0,9.0,10.0,10.0,10.0,9.0,t,strict,f,f,f,4.41
1997,670262,90%,100%,f,2.0,Greenwood,47.689420143784425,-122.36274234830601,House,Private room,1,1.0,1.0,Real Bed,55.00,500.00,,1,0.00,5,365,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,0.06
1998,8411663,100%,100%,f,2.0,Greenwood,47.69849564451514,-122.34604392900009,House,Private room,2,1.5,1.0,Real Bed,55.00,95.00,20.00,1,0.00,1,1125,0,,,,,,,,f,moderate,f,f,f,
1999,6926511,100%,100%,f,1.0,Greenwood,47.68660330330381,-122.34854132211727,House,Entire home/apt,6,2.0,2.0,Real Bed,235.00,,60.00,4,20.00,2,20,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.14
2000,9908591,100%,100%,f,1.0,Greenwood,47.694745754089745,-122.35807424734341,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,100.00,,,1,0.00,2,1125,2,100.0,,,,,,,f,flexible,f,f,f,2.0
2001,5640722,100%,100%,t,1.0,Greenwood,47.69722466884666,-122.34876156918638,House,Private room,2,1.0,1.0,Real Bed,60.00,100.00,30.00,2,30.00,3,1125,29,99.0,10.0,10.0,10.0,10.0,9.0,10.0,t,moderate,f,f,f,3.09
2002,6701018,90%,100%,f,2.0,Greenwood,47.704788928778974,-122.34640195030182,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,67.00,300.00,125.00,3,0.00,1,1125,21,84.0,9.0,9.0,10.0,9.0,7.0,9.0,t,strict,f,f,f,3.07
2003,3653575,100%,100%,f,1.0,Greenwood,47.69393723463818,-122.36307052982342,House,Private room,4,1.0,1.0,Real Bed,95.00,200.00,50.00,2,20.00,1,21,26,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.47
2004,7647221,100%,100%,f,1.0,Greenwood,47.70176565247275,-122.35443535095185,Condominium,Entire home/apt,5,2.0,2.0,Real Bed,115.00,100.00,20.00,4,20.00,2,1125,3,93.0,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,1.58
2005,3637180,100%,100%,f,2.0,Greenwood,47.68635058076888,-122.3531560632958,House,Private room,2,1.0,1.0,Real Bed,50.00,,20.00,1,5.00,1,1125,58,95.0,9.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,f,3.26
2006,6215199,100%,100%,f,1.0,Greenwood,47.6986213639699,-122.34633612556948,House,Entire home/apt,6,2.0,4.0,Real Bed,199.00,,,6,15.00,3,1125,7,91.0,9.0,9.0,9.0,9.0,7.0,9.0,f,strict,f,f,f,1.04
